Theater Name,Review date,Local Guide,Star rating,Review content,Sentiment Polarity,Subjectivity
Alamo Drafthouse,10/15/2022,TRUE,5,"I used to hate the concept of Alamo because of the it's kitschy branding and how it was ""ruining"" the movie experience with in-theater wait staff and dining. But that was only until one came to Charlottesville. Absolutely love the place now. Great selection of food, drinks and movies. A friendly, knowledgeable staff. Mexican vanilla shake is perfection. I never went back to Regal again. I even like the branding now! It's fun and campy!",0.15625,0.49375
Alamo Drafthouse,10/15/2022,FALSE,5,Had lots of fun here last night watching terrifier 2,0.15,0.133333
Alamo Drafthouse,10/15/2022,FALSE,5,Its a very nice place to go and just chill and watch a movie,0.78,1
Alamo Drafthouse,10/15/2022,TRUE,5,Great service and a better atmosphere than standard movie theaters this is my favorite spot to go with my wife,0.45,0.5625
Alamo Drafthouse,10/15/2022,TRUE,3,"Food was good but, way too expensive, especiallyfor the portions.The men's restroom was dirty, one urinal out of order, another over flowing, floors soaked. Sinks dirty, just an overall dirty feeling.Was a cool experience but way too expensive to make a regular trip",-0.185,0.512692
Alamo Drafthouse,10/15/2022,FALSE,5,"I took 5 disabled adults to Lyle Lyle crocodile, the staff were incredibly kind and attentive, couldn't have had a better experience... thankyou everyone",0.325,0.65
Alamo Drafthouse,10/15/2022,TRUE,5,Always a great time! Some seats have footrests so choose wisely!,0.9375,0.825
Alamo Drafthouse,10/15/2022,TRUE,5,"Always love the Alamo, awesome viewing experience and an actually enforced quiet policy during the movie.",0.375,0.508333
Alamo Drafthouse,10/15/2022,TRUE,4,"We go here a lot, it's always clean. A bit pricey, especially for food, but what theatre isn't nowadays?",0.183333,0.85
Alamo Drafthouse,10/15/2022,TRUE,5,Great venue. Loved the set up and staff...,0.75,0.775
Alamo Drafthouse,10/15/2022,TRUE,5,"This is my favorite theater to go when going to see a movie in the theater. If you want to talk through a movie or be on your phone it is best to stay home than to come to this theater. That is one thing I enjoy about coming to the Alamo is that I know I am going to get to watch a movie in a distraction free theater. The milkshakes are great, and don't forget to show up 20 mins early before the movie as they play themed commercials and videos to get you excited for the movie you are about to watch.",0.510714,0.628571
Alamo Drafthouse,9/15/2022,TRUE,5,"Absolutely loved my experience. I love the reclining chairs, cleanliness of theater and quality of the film. Staff was very pleasant",0.717778,0.8
Alamo Drafthouse,9/15/2022,FALSE,5,,,
Alamo Drafthouse,9/15/2022,FALSE,4,"Had a very great time. Food was good, seats were comfy but drinks were just ok. Would recommend to stick with wine/beer and steer clear of any mixed drinks. Will be returning!",0.46,0.541667
Alamo Drafthouse,9/15/2022,TRUE,5,Always a great spot to meet friends and relax at the end of the week!! The movie parties for Clue and MP Holy Grail were a ton of fun with foam weapons and coconut shells...in that order.Their evening bar specials and appetizers deals are totally worth showing early or just hanging out to unwind...Great staff too!,0.43125,0.3375
Alamo Drafthouse,9/15/2022,FALSE,5,,,
Alamo Drafthouse,9/15/2022,TRUE,5,"Great place for movie, drinks, and dinner",0.8,0.75
Alamo Drafthouse,9/15/2022,TRUE,5,"Best movie theater in Charlottesville. The ability to order food and drinks to your seat is a gamechanger. No more getting up and missing the movie! (Unless you forget to use the restroom beforehand)Also, the 4-7 draft room happy hour deals can't be beat. $3 pints!",0.36,0.37
Alamo Drafthouse,9/15/2022,FALSE,5,"This is my preferred way of seeing a new movie in theaters, they have the best quality seats you could ask for, great food, and older or more niche films. Definitely check them out.",0.433838,0.47298
Alamo Drafthouse,9/15/2022,TRUE,5,"Great food and fun! UNLESS you are 10 mins late for the movie (like I usually am - 5 to 10 mins late to everything...lol) I figured with previews it oukdnt be a big deal, however the night shift manager was veryyyy pleasant, to say the least, and would NOT let us enter, after letting the family ahead of us enter. We were enthused with the fact we had just driven 45 mins for NOTHING! In other words, IFFF you make it inside of the d**n place,  the food and fun are well worth it and enjoyable for all ages (yes - alcohol is served here...beer on tap, wine, and a few mixed drinks, plus great food)!! Lol.",0.203646,0.433854
Alamo Drafthouse,9/15/2022,TRUE,3,,,
Alamo Drafthouse,9/15/2022,TRUE,5,,,
Alamo Drafthouse,9/15/2022,TRUE,5,,,
Alamo Drafthouse,9/15/2022,TRUE,3,"Overpriced food and surprisingly hard to eat in the dark!  It was fun, but the food was just OK and the seats were torn and ripped, in need of an update.",0.080208,0.410417
Alamo Drafthouse,9/15/2022,FALSE,5,,,
Alamo Drafthouse,9/15/2022,TRUE,4,,,
Alamo Drafthouse,9/15/2022,TRUE,5,,,
Alamo Drafthouse,9/15/2022,FALSE,4,Got my food really quickly and the staff was great also recliners.,0.566667,0.625
Alamo Drafthouse,9/15/2022,TRUE,5,Excellent movie venue. Bring your credit card $$,1,1
Alamo Drafthouse,9/15/2022,TRUE,5,Great place for dinner and a movie! Our family loves that they replay older movies!,0.604167,0.541667
Alamo Drafthouse,9/15/2022,FALSE,5,"Excellent service and food, great location!",1,0.875
Alamo Drafthouse,8/15/2022,TRUE,5,,,
Alamo Drafthouse,8/15/2022,FALSE,5,Had a really nice time and I will definitely be returning. The waitresses was friendly and promt. The food was good with a very nice selection of options.,0.491,0.72
Alamo Drafthouse,8/15/2022,FALSE,5,Won’t see a movie any other way! Love this place!,0.234375,0.4875
Alamo Drafthouse,8/15/2022,FALSE,5,,,
Alamo Drafthouse,8/15/2022,FALSE,1,At least as expensive as a restaurant but they don’t clear your dishes away or refill your “bottomless“ drink. Servers are not ninja-like as promised but actually stand in your line of sight. Can’t even see your food. Previews threaten to kill you if your cell phone rings. Movie volume was unacceptably loud.,-0.12,0.476667
Alamo Drafthouse,8/15/2022,TRUE,5,"My favorite  place  for my husband and I to enjoy lunch, a movie and drinks.",0.45,0.75
Alamo Drafthouse,8/15/2022,TRUE,5,,,
Alamo Drafthouse,8/15/2022,TRUE,5,,,
Alamo Drafthouse,8/15/2022,TRUE,5,Absolutely loved it!,0.875,0.8
Alamo Drafthouse,8/15/2022,TRUE,5,"Living in Richmond, I’ve struggled to find a good movie theater - finally I’ve found it…in Charlottesville. By far the best movie going experience I’ve had in a long time! The front few rows recline, they have a whole army of employees there to help you throughout the movie (refills, additional food, etc). The screen is huge, sound is immersive, and there is plenty of room so you are not overly crowded. A great experience!",0.35375,0.585
Alamo Drafthouse,8/15/2022,TRUE,5,Great experience with the kids!! They loved the movie and I loved the reclining chairs and no wait for concessions!,0.858333,0.783333
Alamo Drafthouse,8/15/2022,TRUE,4,Good setting with food service. Trailers start promptly. Recliners in the 1st row are not too close to the screen.,0.7,0.6
Alamo Drafthouse,8/15/2022,TRUE,5,,,
Alamo Drafthouse,8/15/2022,TRUE,5,Enjoyed it good service and good food,0.633333,0.633333
Alamo Drafthouse,8/15/2022,TRUE,5,What a cool theater! We need some in Vegas!!,0.683594,0.65
Alamo Drafthouse,8/15/2022,TRUE,5,Alamo is the bomb! Great place to watch a movie and enjoy some good food!,0.691667,0.616667
Alamo Drafthouse,8/15/2022,FALSE,5,,,
Alamo Drafthouse,8/15/2022,TRUE,5,,,
Alamo Drafthouse,8/15/2022,TRUE,5,,,
Alamo Drafthouse,8/15/2022,TRUE,5,,,
Alamo Drafthouse,7/15/2022,TRUE,5,"Comfortable seating, very clean, and the food / film was great. Pricy, but worth it.",0.494167,0.64
Alamo Drafthouse,7/15/2022,TRUE,5,"Love, love, love watching movies here. Bring our lunch while I watch a first run movie in a recliner. Nothing better!",0.475,0.526667
Alamo Drafthouse,7/15/2022,TRUE,5,"I can’t imagine movies any other way! My family loves the Alamo. Reclining seats, unlimited popcorn (in a metal bowl!), great screens and sound, even if you have to sit in the front row. As theaters reopened, they definitely struggled but now seem to be well staffed. We’ve found the staff to be friendly and accommodating. Lots of food options, but remember this is a movie theater not fine dining. I won’t speak to their food, as I tend to only get popcorn, wine or a milkshake. I’m not a fan of eating a meal in the dark. Again, I can’t imagine movies another way.",0.127669,0.553125
Alamo Drafthouse,7/15/2022,TRUE,5,Best theater in Charlottesville,1,0.3
Alamo Drafthouse,7/15/2022,TRUE,5,,,
Alamo Drafthouse,7/15/2022,TRUE,5,I love this place. Great for dates or families and the service is exceptional.,0.655556,0.783333
Alamo Drafthouse,7/15/2022,TRUE,5,"First time here and was impressed with well, everything.  Friendly staff,  great seats, great sound and film quality.  Extensive menu too. Ordered queso dip and chips and fish and chips.  Both very good.",0.566875,0.605833
Alamo Drafthouse,7/15/2022,TRUE,5,,,
Alamo Drafthouse,7/15/2022,TRUE,4,,,
Alamo Drafthouse,7/15/2022,TRUE,5,"This place was great! The seats were very comfortable and reclined, the food and drinks were delicious, and the staff was friendly. After going here, it will be hard to go to any movie theater that doesn't provide these excellent benefits!",0.600556,0.798611
Alamo Drafthouse,7/15/2022,TRUE,5,Love going here! It has a really fun atmosphere. Great for date nights.,0.575,0.516667
Alamo Drafthouse,7/15/2022,FALSE,3,,,
Alamo Drafthouse,7/15/2022,TRUE,5,This place is purely a good time! No better place to watch a movie and eat good food. I absolutely love the cocktail selection as well as the loaded fries. The food is all around high quality. Be prepared to spend some money here if you want drinks food and a movie.But also pay attention to the deals!They can save you lots!,0.405,0.568
Alamo Drafthouse,7/15/2022,TRUE,1,"I have now experienced several instances of rude staff and rude managers.Not a great level of customer service. When I was a retail manager, I never would have allowed my staff to behave this way.",0.2,0.57
Alamo Drafthouse,7/15/2022,TRUE,5,"Excellent quiet wait staff to take and deliver orders! Comfy seating, plenty of space.",0.5,0.666667
Alamo Drafthouse,7/15/2022,TRUE,5,It was Top Gun.,0.5,0.5
Alamo Drafthouse,7/15/2022,FALSE,4,"Great shorts and main event - and the bottomless popcorn is yummy. Unfortunately, the fish & chips are much less than I was expecting.",0.075,0.5375
Alamo Drafthouse,7/15/2022,TRUE,5,"Absolutely stunning theater that knocks other theaters in the area out of the way. The tickets are priced nicely, the food options are amazing (And extremely delicious). The staff are friendly as can be and very helpful. Don't go to any other theater if you're looking for the best movie experience!",0.447222,0.638889
Alamo Drafthouse,7/15/2022,FALSE,2,All seats in theater DO NOT RECLINE ! We drove an hour to see a movie in reclining seats and the ones we had prepaid for did not recline . Food was excellent. Staff did not know about draft beer choices husband had to leave theater and talk to bartender. Screen was smaller than I thought it would have been .,0.5,0.75
Alamo Drafthouse,7/15/2022,FALSE,1,This could be a great theater it has everything a great one has except good movies lol. How do you not play the most popular movies and new movies. No one wants to watch old movies. Black phone.. father stu just to name 2. Looking at the selection I always pass and it sucks cause the restaurant theme is awesome. Whoever is picking the movies fire them immediately.,0.430808,0.557323
Alamo Drafthouse,6/15/2022,FALSE,5,,,
Alamo Drafthouse,6/15/2022,TRUE,5,Best place for a movie and dinner,1,0.3
Alamo Drafthouse,6/15/2022,TRUE,5,,,
Alamo Drafthouse,6/15/2022,TRUE,5,Theaters are always clean and well maintained. Food is great (better than half the actual restaurants in town) and you can't beat getting drinks delivered to your seat when watching a movie. The food and drinks on the specials menu is usually the best option. Only downside is it's all a bit pricy.,0.28125,0.470833
